WGTP,PWGTP,NOC,PERNP,AGEP,CPLT,COW,QTRBIR,SEX,HHL,TEN,RAC1P,SCHL,JWTRNS,ST,
24,24,1,-10001,7,1,0,3,1,1,2,1,3,0,26,
24,20,1,0,18,1,0,4,2,1,2,1,14,0,26,
487,487,0,0,86,0,0,4,2,1,1,1,16,0,26,
15,14,0,1000,68,0,1,2,2,1,2,1,20,1,26,
160,160,0,0,75,0,0,4,2,1,2,2,16,0,26,
14,14,0,75000,61,1,1,3,1,1,2,1,21,1,26,
14,13,0,0,69,1,0,4,2,1,2,1,21,0,26,
130,130,0,35000,56,0,1,2,1,1,1,1,16,1,26,
83,83,0,72000,60,1,1,1,1,1,1,1,21,1,26,
83,81,0,73000,61,1,1,3,2,1,1,1,21,1,26,
86,85,0,28000,53,0,6,3,2,1,3,1,19,1,26,
86,77,0,0,24,0,1,4,2,1,3,1,19,0,26,
86,104,0,-10001,2,0,0,4,2,1,3,1,0,0,26,
14,15,0,29100,70,0,1,4,2,1,2,1,19,1,26,
176,176,0,0,78,0,0,4,2,1,3,1,18,0,26,
116,116,0,48000,58,1,1,1,1,1,1,1,16,1,26,
116,100,0,0,51,1,0,2,2,1,1,1,20,0,26,
116,132,0,100,19,1,1,3,1,1,1,1,16,1,26,
399,398,0,0,61,1,0,4,2,1,1,2,19,0,26,
399,339,0,0,73,1,0,4,1,1,1,2,22,0,26,
72,72,0,0,80,0,0,4,2,1,3,1,22,0,26,
24,24,0,50000,63,0,2,3,2,1,4,1,22,1,26,
27,27,0,0,55,1,1,1,2,1,2,1,19,0,26,
27,25,0,349000,55,1,6,1,1,1,2,1,18,1,26,
27,30,0,32000,20,1,8,3,1,1,2,1,19,0,26,
90,91,1,45000,31,1,1,1,2,1,1,1,23,1,26,
90,81,1,40000,30,1,1,2,1,1,1,1,21,1,26,
90,136,1,-10001,2,1,0,3,1,1,1,1,0,0,26,
32,32,0,0,83,0,0,4,1,1,2,1,19,0,26,
95,95,0,18000,27,0,6,1,1,1,1,1,16,1,26,
95,99,0,40000,24,0,1,3,2,1,1,1,19,1,26,
16,17,0,0,68,0,0,3,1,1,1,1,16,0,26,
22,22,1,70000,56,3,1,3,1,1,2,1,16,1,26,
22,20,1,0,54,3,0,2,2,1,2,1,16,0,26,
22,27,1,4500,19,3,1,4,1,1,2,1,16,1,26,
22,39,1,-10001,15,3,0,2,1,1,2,1,12,0,26,
86,86,1,44000,39,3,1,4,2,1,1,9,16,1,26,
86,86,1,0,40,3,6,3,1,1,1,1,22,0,26,
86,47,1,-10001,13,3,0,4,1,1,1,1,10,0,26,
43,44,0,0,62,0,0,3,1,1,2,1,16,0,26,
48,48,0,26600,79,0,1,3,2,1,3,1,16,0,26,
82,82,0,9600,60,1,1,3,1,1,2,2,16,1,26,
82,77,0,22000,59,1,1,4,2,1,2,2,13,1,26,
82,232,0,25000,33,1,1,2,2,1,2,2,16,1,26,
82,164,0,-10001,3,1,0,4,2,1,2,2,1,0,26,
78,78,2,24000,42,1,7,4,2,3,1,1,16,11,26,
78,79,2,100000,52,1,7,4,1,3,1,1,16,1,26,
78,103,2,-10001,12,1,0,4,2,3,1,1,9,0,26,
78,88,2,-10001,10,1,0,3,1,3,1,1,7,0,26,
20,20,0,0,68,1,0,4,1,1,2,3,16,0,26,
20,20,0,349000,61,1,6,3,2,1,2,1,23,1,26,
208,209,1,75000,32,1,1,2,1,3,3,1,16,0,26,
208,260,1,25000,28,1,1,2,2,3,3,1,16,0,26,
208,251,1,-10001,2,1,0,4,1,3,3,1,0,0,26,
147,146,0,60000,63,1,1,2,1,1,1,1,21,1,26,
147,141,0,55000,65,1,1,2,2,1,1,1,22,1,26,
78,78,0,0,91,0,0,3,2,1,2,1,16,0,26,
169,168,0,5000,21,0,1,2,2,1,3,1,19,1,26,
169,138,0,4000,21,0,1,4,2,1,3,1,19,1,26,
169,137,0,12000,21,0,1,1,2,1,3,1,16,1,26,
79,78,0,74000,26,1,2,2,2,1,1,1,22,11,26,
79,113,0,70000,27,1,1,3,1,1,1,1,21,11,26,
48,48,0,50000,50,0,2,1,2,1,1,1,19,1,26,
48,47,2,30000,34,1,1,3,2,1,1,1,21,1,26,
48,54,2,0,41,1,1,2,1,1,1,1,16,0,26,
48,53,2,-10001,5,1,0,1,2,1,1,1,2,0,26,
48,33,2,-10001,2,1,0,3,1,1,1,1,0,0,26,
81,81,0,0,54,1,1,1,2,3,2,1,23,0,26,
81,84,0,489000,56,1,1,4,1,3,2,1,23,1,26,
81,105,0,0,18,1,0,1,2,3,2,1,16,0,26,
81,105,0,0,18,1,0,1,2,3,2,1,16,0,26,
92,92,0,58000,46,1,1,4,2,1,4,1,21,1,26,
92,102,0,0,51,1,1,4,1,1,4,1,17,0,26,
92,117,0,36000,25,1,2,2,2,1,4,1,20,1,26,
92,102,0,5000,22,1,2,2,2,1,4,1,20,1,26,
92,141,0,0,20,1,1,2,1,1,4,1,1,0,26,
159,158,0,0,73,0,0,1,1,1,2,1,16,0,26,
265,265,1,18000,21,0,1,2,2,1,3,1,16,1,26,
265,167,1,-10001,4,0,0,1,1,1,3,1,1,0,26,
25,26,0,1000,73,1,2,3,1,1,2,1,21,0,26,
25,22,0,0,68,1,0,4,2,1,2,1,18,0,26,
25,25,0,0,81,0,0,3,2,1,1,1,16,0,26,
25,2,0,0,61,0,0,3,2,1,1,1,16,0,26,
29,29,0,0,75,1,7,1,1,1,1,1,22,0,26,
29,31,0,0,75,1,7,4,2,1,1,1,21,0,26,
36,37,0,0,66,1,0,3,2,1,1,1,22,0,26,
36,37,0,0,73,1,0,4,1,1,1,1,18,0,26,
159,159,0,0,74,1,0,4,2,1,2,1,16,0,26,
159,155,0,0,78,1,0,3,1,1,2,1,16,0,26,
94,94,0,0,77,0,0,1,1,1,1,1,16,0,26,
36,36,4,0,43,1,1,2,1,1,2,1,19,0,26,
36,30,4,20000,36,1,1,3,2,1,2,1,16,1,26,
36,33,4,-10001,8,1,0,4,2,1,2,1,5,0,26,
36,30,4,-10001,4,1,0,2,1,1,2,1,2,0,26,
36,33,4,-10001,14,1,0,2,2,1,2,1,11,0,26,
36,31,4,-10001,12,1,0,3,2,1,2,1,10,0,26,
34,34,0,25000,56,0,3,2,2,1,2,1,18,1,26,
439,439,0,133000,64,1,1,4,1,1,1,1,22,1,26,
439,345,0,40000,65,1,1,4,2,1,1,1,19,11,26,
95,95,1,250000,51,1,2,1,1,1,1,1,24,1,26,
95,122,1,0,50,1,2,2,2,1,1,1,19,0,26,
95,123,1,0,16,1,0,1,1,1,1,1,13,0,26,
92,92,2,65000,48,1,1,2,1,1,1,1,19,1,26,
92,84,2,110000,49,1,1,4,2,1,1,1,19,1,26,
92,72,2,-10001,11,1,0,1,2,1,1,1,8,0,26,
92,86,2,-10001,7,1,0,4,1,1,1,1,4,0,26,
44,45,0,8500,66,0,2,1,2,1,2,1,22,1,26,
44,52,0,-10001,12,0,0,4,2,1,2,1,2,0,26,
93,93,0,34000,66,1,6,3,1,1,2,1,19,1,26,
93,103,0,70000,62,1,2,3,2,1,2,1,21,1,26,
93,93,0,0,85,1,0,4,2,1,2,1,16,0,26,
81,81,0,0,70,1,0,1,1,1,2,1,19,0,26,
81,85,0,0,69,1,0,4,2,1,2,1,16,0,26,
97,98,0,19200,70,0,1,2,1,1,2,1,18,1,26,
458,458,0,35000,27,3,1,3,2,1,3,9,16,7,26,
458,422,0,62000,33,3,1,4,1,1,3,9,13,7,26,
37,38,0,0,48,1,0,4,1,1,4,1,16,0,26,
37,25,0,0,45,1,0,3,2,1,4,1,16,0,26,
41,40,0,0,81,0,0,3,2,2,1,1,23,0,26,
41,58,0,0,56,0,0,1,2,2,1,1,1,0,26,
41,46,0,-10001,1,0,0,4,2,2,1,1,0,0,26,
203,203,0,7000,68,1,1,3,1,1,2,1,16,1,26,
203,203,0,5000,66,1,1,4,2,1,2,1,16,1,26,
72,72,0,0,74,0,0,4,1,1,2,1,17,0,26,
105,105,0,80000,64,1,2,4,2,1,1,9,21,0,26,
105,90,0,4000,64,1,1,3,1,1,1,2,21,1,26,
95,94,0,0,77,1,8,1,1,3,2,1,16,0,26,
95,103,0,0,75,1,0,2,2,3,2,1,16,0,26,
81,82,0,0,65,1,1,3,1,1,2,1,16,0,26,
81,82,0,26000,61,1,2,4,2,1,2,1,16,1,26,
79,79,0,32600,59,1,7,4,2,1,1,1,20,1,26,
79,89,0,120000,57,1,1,1,1,1,1,1,21,1,26,
72,72,0,0,65,0,0,4,1,1,1,9,20,0,26,
72,115,0,18000,40,0,1,4,2,1,1,1,16,1,26,
68,67,0,0,83,1,1,4,1,1,2,1,23,0,26,
68,66,0,0,81,1,0,1,2,1,2,1,21,0,26,
89,90,5,36000,47,1,1,2,1,1,1,8,19,11,26,
89,160,5,0,48,1,2,1,2,1,1,8,19,0,26,
89,149,5,36000,20,1,1,1,2,1,1,8,16,0,26,
89,132,5,0,17,1,0,2,2,1,1,8,14,0,26,
89,131,5,-10001,15,1,0,1,2,1,1,8,13,0,26,
89,135,5,-10001,14,1,0,3,2,1,1,8,11,0,26,
89,133,5,-10001,12,1,0,2,2,1,1,8,8,0,26,
89,135,5,-10001,7,1,0,1,2,1,1,8,3,0,26,
58,58,0,0,74,0,0,1,1,1,2,1,20,0,26,
72,73,2,102600,47,1,7,2,2,1,1,1,22,0,26,
72,87,2,103000,48,1,1,2,1,1,1,1,22,11,26,
72,78,2,-10001,15,1,0,3,2,1,1,1,12,0,26,
72,124,2,-10001,13,1,0,1,1,1,1,1,9,0,26,
107,106,0,125000,55,1,1,3,2,1,1,1,16,1,26,
107,116,0,44000,59,1,1,3,1,1,1,1,16,1,26,
107,141,0,34300,28,1,1,3,1,1,1,1,19,1,26,
107,148,0,21400,24,1,1,4,1,1,1,1,16,1,26,
80,80,1,75000,42,1,1,1,1,1,2,1,17,1,26,
80,64,1,0,43,1,1,3,2,1,2,1,19,0,26,
80,56,1,0,16,1,0,2,1,1,2,1,14,0,26,
12,12,0,65000,64,1,4,2,1,1,2,1,20,1,26,
12,11,0,10000,60,1,2,2,2,1,2,1,16,1,26,
51,51,0,0,76,0,0,4,1,1,1,1,19,0,26,
100,99,0,36000,36,0,1,4,1,5,3,1,21,1,26,
72,72,0,0,60,0,0,2,2,1,1,1,16,0,26,
65,65,0,24000,61,1,2,3,2,1,2,1,20,1,26,
65,61,0,0,65,1,1,2,1,1,2,1,22,0,26,
60,60,0,67000,60,3,1,1,1,1,3,1,19,1,26,
60,50,0,0,55,3,0,4,2,1,3,1,21,0,26,
60,199,0,36600,24,3,1,1,1,1,3,1,16,1,26,
45,44,1,0,70,1,0,3,1,1,2,1,20,0,26,
45,43,1,0,70,1,0,3,2,1,2,1,16,0,26,
45,41,1,-10001,12,1,0,4,2,1,2,1,1,0,26,
150,150,1,87000,42,1,3,1,2,1,3,1,22,1,26,
150,170,1,25000,51,1,1,4,1,1,3,1,20,1,26,
150,152,1,-10001,14,1,0,4,2,1,3,1,12,0,26,
84,84,0,0,65,1,0,4,2,1,2,1,21,0,26,
84,86,0,0,75,1,0,1,1,1,2,1,19,0,26,
45,44,0,0,65,1,1,1,1,1,2,1,16,0,26,
45,45,0,0,75,1,0,2,2,1,2,1,21,0,26,
75,75,0,0,95,0,0,1,2,1,3,1,19,0,26,
101,101,0,100000,58,1,1,3,2,2,1,1,22,1,26,
101,165,0,15000,54,1,7,2,1,2,1,9,18,1,26,
101,105,0,0,81,1,0,4,2,2,1,1,22,0,26,
82,82,0,0,72,0,0,3,2,1,1,1,21,0,26,
47,47,0,250,34,0,1,3,1,1,3,1,16,0,26,
143,143,2,120000,32,1,1,4,2,1,1,1,23,1,26,
143,134,2,100000,34,1,1,3,1,1,1,1,21,1,26,
143,229,2,-10001,2,1,0,3,1,1,1,1,0,0,26,
143,261,2,-10001,1,1,0,2,2,1,1,1,0,0,26,
111,111,0,30700,29,0,1,3,2,3,3,2,19,1,26,
61,61,0,0,95,0,0,4,1,1,2,2,16,0,26,
61,94,0,16000,62,0,1,1,2,1,2,2,13,11,26,
28,27,0,0,72,0,0,3,2,1,2,1,16,0,26,
89,89,0,82000,65,1,2,3,2,1,2,1,19,1,26,
89,94,0,0,72,1,0,2,1,1,2,1,20,0,26,
52,52,0,0,73,0,0,4,1,1,2,1,22,0,26,
214,214,0,0,79,0,0,2,2,1,2,1,21,0,26,
62,61,5,60000,32,1,1,3,1,1,4,1,18,1,26,
62,52,5,0,29,1,0,4,2,1,4,1,20,0,26,
62,54,5,-10001,7,1,0,2,2,1,4,1,3,0,26,
62,55,5,-10001,5,1,0,4,2,1,4,1,2,0,26,
62,53,5,-10001,4,1,0,2,2,1,4,1,1,0,26,
62,54,5,-10001,4,1,0,2,2,1,4,1,1,0,26,
62,54,5,-10001,1,1,0,1,2,1,4,1,0,0,26,
125,124,0,0,64,1,0,3,2,1,1,1,18,0,26,
125,131,0,0,64,1,1,2,1,1,1,1,16,0,26,
126,126,0,0,41,0,0,1,1,1,1,2,19,0,26,
126,136,0,3800,35,0,2,3,2,1,1,2,19,0,26,
27,27,0,0,80,0,0,3,2,1,2,2,13,0,26,
27,74,0,0,63,0,0,1,1,1,2,2,19,0,26,
27,74,0,0,58,0,0,2,1,1,2,2,16,0,26,
59,59,0,0,84,0,0,2,2,1,2,1,16,0,26,
107,107,4,0,30,1,1,4,2,1,3,1,16,0,26,
107,114,4,80000,32,1,6,3,1,1,3,1,16,1,26,
107,102,4,-10001,8,1,0,1,2,1,3,1,5,0,26,
107,66,4,-10001,4,1,0,4,1,1,3,1,1,0,26,
107,102,4,-10001,7,1,0,3,2,1,3,1,4,0,26,
107,67,4,-10001,3,1,0,1,1,1,3,1,1,0,26,
88,88,0,0,74,1,0,1,2,1,2,1,16,0,26,
88,87,0,0,74,1,0,2,1,1,2,1,20,0,26,
42,42,0,0,79,1,0,4,1,1,2,1,19,0,26,
42,49,0,0,79,1,0,1,2,1,2,1,21,0,26,
42,76,0,0,56,1,0,2,1,1,2,1,21,0,26,
106,106,0,0,74,1,0,2,2,1,2,1,21,0,26,
106,94,0,0,77,1,0,4,1,1,2,1,18,0,26,
77,77,0,65000,55,1,1,3,1,1,4,1,16,1,26,
77,88,0,19200,57,1,1,2,2,1,4,1,20,1,26,
142,142,0,90000,67,0,1,3,1,1,2,1,19,1,26,
46,46,0,28000,66,3,3,4,2,1,1,1,20,1,26,
46,53,0,0,66,3,0,4,1,1,1,1,17,0,26,
131,131,0,16000,59,0,2,1,2,1,3,1,21,1,26,
83,82,0,0,74,1,0,1,1,3,2,1,20,0,26,
83,78,0,0,67,1,0,4,2,3,2,1,15,0,26,
83,92,0,1400,47,1,6,2,1,3,2,1,19,0,26,
92,92,2,0,53,0,0,3,2,1,2,2,14,0,26,
92,98,2,0,17,0,0,3,1,1,2,2,14,0,26,
92,75,2,-10001,14,0,0,1,1,1,2,2,11,0,26,
92,75,2,-10001,14,0,0,1,1,1,2,2,11,0,26,
76,76,0,0,82,1,0,4,1,1,2,1,16,0,26,
76,90,0,0,81,1,0,4,2,1,2,1,16,0,26,
76,143,0,37000,56,1,1,1,1,1,2,1,16,1,26,
109,110,0,80000,58,1,2,2,1,1,3,1,20,1,26,
109,93,0,90000,57,1,2,2,2,1,3,1,19,1,26,
115,114,0,27000,62,0,4,2,1,1,1,1,23,11,26,
46,46,0,0,83,0,0,2,2,1,2,1,21,0,26,
30,31,3,80000,41,1,1,3,2,1,1,1,21,1,26,
30,32,3,90000,40,1,1,4,1,1,1,1,21,1,26,
30,31,3,-10001,12,1,0,4,2,1,1,1,8,0,26,
30,31,3,-10001,9,1,0,1,2,1,1,1,6,0,26,
30,31,3,-10001,6,1,0,1,1,1,1,1,3,0,26,
184,184,0,31000,37,0,2,4,1,1,3,2,19,1,26,
47,46,0,0,81,1,0,4,1,1,2,1,16,0,26,
47,61,0,0,79,1,0,1,2,1,2,1,16,0,26,
42,43,0,5600,55,1,1,2,2,1,1,1,16,1,26,
42,54,0,12000,59,1,1,3,1,1,1,1,18,1,26,
42,74,0,300,33,1,1,3,1,1,1,1,20,1,26,
42,80,0,12000,29,1,1,2,1,1,1,1,18,1,26,
42,79,0,16000,29,1,1,2,1,1,1,1,18,1,26,
102,102,0,42000,60,1,1,2,1,3,2,1,16,1,26,
102,89,0,40000,56,1,1,3,2,3,2,1,16,1,26,
106,107,1,82000,29,3,1,1,2,2,1,1,21,1,26,
106,82,1,180000,36,3,1,4,1,2,1,1,21,1,26,
106,108,1,-10001,0,3,0,3,1,2,1,1,0,0,26,
106,298,1,1800,25,3,1,3,2,2,1,9,21,11,26,
37,37,0,0,72,0,0,4,1,1,2,1,16,0,26,
182,182,2,0,34,1,0,4,2,1,1,1,16,0,26,
182,196,2,27000,38,1,1,1,1,1,1,1,16,1,26,
182,148,2,-10001,11,1,0,2,1,1,1,1,8,0,26,
182,186,2,-10001,6,1,0,3,2,1,1,1,3,0,26,
33,32,0,50000,78,1,6,4,1,1,1,1,24,11,26,
33,26,0,0,73,1,0,1,2,1,1,1,22,0,26,
83,83,0,24000,60,1,1,3,2,1,1,1,16,11,26,
83,64,0,100000,65,1,7,3,1,1,1,1,18,1,26,
43,44,0,0,60,0,0,4,2,1,2,1,14,0,26,
43,21,0,-10001,15,0,0,4,2,1,2,1,11,0,26,
330,330,0,0,50,1,0,4,2,1,2,9,11,0,26,
330,364,0,0,50,1,0,1,1,1,2,1,14,0,26,
38,38,4,39000,35,3,1,2,1,1,2,1,16,1,26,
38,38,4,28300,33,3,1,3,2,1,2,1,16,1,26,
38,31,4,-10001,10,3,0,2,1,1,2,1,6,0,26,
38,40,4,-10001,2,3,0,4,1,1,2,1,0,0,26,
38,38,4,-10001,1,3,0,1,1,1,2,1,0,0,26,
38,34,4,-10001,11,3,0,3,2,1,2,1,6,0,26,
84,85,0,0,73,1,0,3,2,1,2,1,16,0,26,
84,96,0,0,77,1,0,2,1,1,2,1,18,0,26,
87,87,0,59000,51,0,2,2,2,1,1,9,21,1,26,
34,34,0,0,74,1,0,4,1,1,2,1,21,0,26,
34,28,0,10000,73,1,1,4,2,1,2,1,16,1,26,
33,34,0,0,95,0,0,2,2,1,1,1,16,0,26,
95,95,2,70000,49,0,1,4,1,1,1,1,20,11,26,
95,132,2,40000,26,0,1,4,2,1,1,1,21,11,26,
95,100,2,-10001,6,0,0,4,2,1,1,1,1,0,26,
95,102,2,-10001,5,0,0,4,2,1,1,1,1,0,26,
85,85,0,0,66,0,0,4,2,1,3,2,19,0,26,
85,75,0,30000,45,0,1,4,2,1,3,2,19,10,26,
85,122,0,-10001,12,0,0,1,2,1,3,2,8,0,26,
71,70,0,15000,63,0,2,3,2,1,3,2,17,1,26,
79,79,0,71000,49,4,2,2,2,1,1,1,19,1,26,
79,86,0,37800,53,4,2,4,2,1,1,1,18,1,26,
67,67,0,77000,63,1,7,1,1,3,2,6,22,0,26,
67,57,0,15000,60,1,7,3,2,3,2,6,21,1,26,
67,45,0,50000,25,1,1,3,1,3,2,6,19,11,26,
67,46,0,0,24,1,9,1,1,3,2,6,22,0,26,
93,93,0,0,74,0,0,3,2,1,2,1,17,0,26,
32,31,0,0,75,1,0,4,1,1,2,1,16,0,26,
32,40,0,0,72,1,0,1,2,1,2,1,17,0,26,
17,17,0,740,71,1,2,4,2,1,1,1,19,0,26,
17,18,0,0,71,1,0,1,1,1,1,1,19,0,26,
149,149,0,75000,61,1,1,4,1,1,2,1,16,0,26,
149,142,0,4100,61,1,1,1,2,1,2,1,16,1,26,
149,295,0,8000,32,1,2,2,1,1,2,1,17,1,26,
85,85,0,6500,70,0,1,1,2,1,1,1,22,1,26,
85,87,0,-10001,4,0,0,2,2,1,1,9,1,0,26,
132,132,1,20000,48,1,3,2,2,2,1,1,21,1,26,
132,86,1,19900,46,1,1,4,1,2,1,9,19,1,26,
132,98,1,5000,19,1,1,4,2,2,1,1,16,0,26,
132,98,1,500,19,1,1,4,2,2,1,1,16,0,26,
132,126,1,-10001,11,1,0,2,1,2,1,1,7,0,26,
246,246,0,0,68,0,1,2,2,1,3,2,16,0,26,
93,93,2,70000,43,1,1,2,1,1,1,1,20,1,26,
93,88,2,9000,42,1,2,1,2,1,1,1,21,1,26,
93,144,2,-10001,12,1,0,4,1,1,1,1,8,0,26,
93,91,2,-10001,9,1,0,3,2,1,1,1,5,0,26,
104,105,3,168000,49,0,3,2,1,1,1,9,22,1,26,
104,59,3,0,17,0,0,2,2,1,1,9,13,0,26,
104,59,3,-10001,15,0,0,1,1,1,1,9,12,0,26,
104,59,3,-10001,13,0,0,1,2,1,1,9,10,0,26,
173,173,0,0,57,0,0,2,1,1,3,2,18,0,26,
128,128,0,180000,56,0,1,1,1,1,1,1,22,1,26,
128,143,0,55000,23,0,1,3,2,1,1,1,21,1,26,
128,188,0,25000,47,0,1,1,2,1,1,1,18,0,26,
128,112,0,6000,18,0,1,3,2,1,1,1,16,1,26,
28,27,0,90000,53,3,1,3,1,1,1,1,20,1,26,
28,29,0,60000,53,3,1,2,2,1,1,1,16,1,26,
97,97,0,0,86,0,0,3,1,1,2,1,16,0,26,
97,115,0,35000,59,0,1,1,1,1,2,1,16,1,26,
11,11,0,0,72,0,3,4,2,1,1,1,20,0,26,
68,67,0,9500,61,1,1,1,1,5,2,1,16,1,26,
68,78,0,12000,54,1,2,3,2,5,2,1,16,11,26,
49,49,0,0,91,0,0,3,2,1,2,1,21,0,26,
100,100,0,2000,63,0,1,2,1,1,1,1,19,0,26,
109,109,0,0,75,1,0,3,1,2,1,1,13,0,26,
109,162,0,0,73,1,0,2,2,2,1,1,14,0,26,
109,2,0,0,55,1,0,3,2,2,1,1,17,0,26,
109,2,0,0,31,1,1,2,1,2,1,1,16,0,26,
29,29,2,100000,42,1,1,3,1,1,1,1,22,1,26,
29,24,2,60650,42,1,2,1,2,1,1,1,22,1,26,
29,26,2,-10001,11,1,0,1,1,1,1,1,7,0,26,
29,22,2,-10001,8,1,0,3,2,1,1,1,5,0,26,
145,145,0,38000,35,1,1,4,1,1,1,1,21,1,26,
145,143,0,6500,35,1,1,3,2,1,1,1,21,11,26,
80,80,0,0,83,0,0,3,2,1,2,1,16,0,26,
68,68,0,14300,76,1,6,2,2,1,2,1,18,1,26,
68,65,0,0,81,1,0,4,1,1,2,1,18,0,26,
80,80,0,52000,55,0,1,2,2,1,3,1,20,1,26,
13,13,0,64000,50,1,3,3,2,1,1,1,22,1,26,
13,34,0,106000,49,1,1,4,1,1,1,1,20,1,26,
25,25,0,50000,33,3,1,3,1,1,1,1,20,1,26,
25,22,0,15000,30,3,1,4,2,1,1,1,18,1,26,
27,27,0,0,74,0,0,2,2,1,3,1,19,0,26,
49,49,0,12500,50,0,2,1,2,1,3,2,19,2,26,
71,72,2,160000,47,1,1,3,1,1,1,1,21,1,26,
71,107,2,0,46,1,0,3,2,1,1,1,17,0,26,
71,69,2,0,19,1,0,3,2,1,1,1,19,0,26,
71,69,2,10000,18,1,1,4,1,1,1,1,19,1,26,
71,91,2,-10001,15,1,0,2,2,1,1,1,12,0,26,
71,88,2,-10001,13,1,0,1,1,1,1,1,10,0,26,
70,70,0,0,62,0,5,2,2,1,2,1,21,0,26,
30,30,0,0,86,1,0,2,1,1,2,1,19,0,26,
30,30,0,0,81,1,0,3,2,1,2,1,16,0,26,
51,51,0,48100,52,1,7,4,1,1,2,1,20,10,26,
51,59,0,0,53,1,3,2,2,1,2,1,21,0,26,
51,56,0,12000,23,1,1,3,2,1,2,1,21,0,26,
84,84,3,63000,39,1,3,3,1,1,1,1,22,1,26,
84,95,3,27000,35,1,3,3,2,1,1,1,21,1,26,
84,75,3,-10001,9,1,0,1,2,1,1,1,5,0,26,
84,74,3,-10001,7,1,0,4,2,1,1,1,3,0,26,
84,103,3,-10001,2,1,0,2,2,1,1,1,0,0,26,
37,38,0,0,75,1,0,2,2,1,1,1,24,0,26,
37,42,0,0,80,1,2,1,1,1,1,1,24,0,26,
68,67,0,0,65,0,0,1,2,1,1,1,20,0,26,
68,115,0,86000,34,0,1,2,1,1,1,1,20,1,26,
113,113,0,42600,61,1,2,2,2,1,3,1,16,11,26,
113,105,0,0,62,1,1,1,1,1,3,1,16,0,26,
113,103,0,28000,27,1,1,1,1,1,3,1,19,1,26,
92,93,0,135000,47,0,1,4,1,1,1,3,19,1,26,
92,86,0,15000,49,0,6,1,1,1,1,2,20,1,26,
31,31,0,74000,60,1,1,2,2,1,1,1,18,1,26,
31,31,0,0,60,1,0,2,1,1,1,1,16,0,26,
81,81,0,70000,53,1,1,2,1,1,1,1,19,1,26,
81,88,0,20000,59,1,2,1,2,1,1,1,18,1,26,
112,113,0,15200,63,0,1,2,2,1,2,2,19,1,26,
44,44,0,7500,71,1,1,4,1,1,1,1,21,0,26,
44,43,0,0,65,1,1,4,2,1,1,1,20,0,26,
154,155,0,0,72,0,0,1,2,1,3,1,19,0,26,
65,65,0,81000,65,1,1,3,1,1,1,1,19,1,26,
65,74,0,0,64,1,0,3,2,1,1,1,16,0,26,
216,216,0,55000,27,0,2,1,2,1,3,1,21,11,26,
216,278,0,29400,27,0,1,4,2,1,3,1,21,11,26,
19,19,1,20000,30,0,1,4,2,1,1,1,20,1,26,
19,16,1,-10001,9,0,0,2,2,1,1,1,7,0,26,
70,69,0,0,73,1,0,1,1,3,2,1,21,0,26,
70,74,0,0,72,1,0,3,2,3,2,1,21,0,26,
50,51,0,0,95,0,0,4,2,1,3,2,16,0,26,
50,42,0,0,64,0,0,3,1,1,3,2,16,0,26,
50,134,0,-10001,13,0,0,4,1,1,3,2,10,0,26,
35,36,0,0,79,1,0,3,1,1,2,1,22,0,26,
35,56,0,0,75,1,0,2,2,1,2,1,18,0,26,
69,68,0,0,60,0,0,1,2,1,2,1,12,0,26,
69,119,0,40000,40,0,1,1,1,1,2,9,16,1,26,
69,107,0,0,34,0,1,3,1,1,2,1,12,0,26,
460,460,0,51000,46,0,1,3,1,1,1,9,20,1,26,
127,127,2,139000,44,1,1,3,1,5,2,1,22,11,26,
127,130,2,94000,44,1,4,2,2,5,2,1,22,1,26,
127,119,2,-10001,13,1,0,4,1,5,2,1,10,0,26,
127,116,2,-10001,10,1,0,2,2,5,2,1,7,0,26,
136,137,0,103000,57,1,3,2,1,1,1,1,20,1,26,
136,126,0,0,49,1,1,2,2,1,1,1,19,0,26,
58,58,0,26200,27,0,1,2,1,2,3,1,15,1,26,
58,75,0,1300,19,0,1,3,2,2,3,1,19,1,26,
58,47,0,0,55,0,0,3,2,2,3,1,1,0,26,
182,183,0,23000,35,0,6,1,2,1,3,1,19,1,26,
180,180,2,0,43,1,0,3,2,1,1,1,21,0,26,
180,179,2,116000,43,1,2,4,1,1,1,1,21,1,26,
180,183,2,-10001,5,1,0,3,1,1,1,1,2,0,26,
180,149,2,-10001,1,1,0,3,1,1,1,1,0,0,26,
78,77,0,34000,38,0,1,2,2,1,1,1,16,1,26,
28,28,0,0,67,1,0,2,1,1,2,1,16,0,26,
28,27,0,0,65,1,0,3,2,1,2,1,16,0,26,
28,23,0,0,40,1,0,2,2,1,2,1,16,0,26,
37,36,0,0,63,1,3,4,1,1,2,1,16,0,26,
37,28,0,0,62,1,1,4,2,1,2,1,16,0,26,
36,36,0,42000,65,0,1,2,2,1,1,1,21,1,26,
80,80,0,0,83,1,1,1,1,1,2,1,14,0,26,
80,89,0,0,79,1,0,3,2,1,2,1,21,0,26,
17,17,0,0,71,1,7,3,1,1,1,1,22,0,26,
17,14,0,15700,70,1,6,3,2,1,1,1,20,11,26,
47,47,2,60000,38,1,2,2,2,1,1,1,21,1,26,
47,32,2,85000,39,1,5,2,1,1,1,1,19,1,26,
47,35,2,-10001,13,1,0,3,2,1,1,1,11,0,26,
47,35,2,-10001,11,1,0,2,2,1,1,1,8,0,26,
